Frequency (Hz)	Level (dB)
19939.746094	-111.545624
19982.812500	-113.399834
20025.878906	-112.392654
20068.945312	-112.414108
20112.011719	-112.673401
20155.078125	-115.000000
20198.144531	-115.330826
20241.210938	-115.049530
20284.277344	-116.080627
20327.343750	-117.281357
20370.410156	-116.723541
20413.476562	-116.901184
20456.542969	-117.233246
20499.609375	-115.883873
20542.675781	-114.920525
20585.742188	-115.562813
20628.808594	-118.012497
20671.875000	-119.400337
20714.941406	-119.579750
20758.007812	-119.196587
20801.074219	-118.854881
20844.140625	-119.228798
20887.207031	-119.493683
20930.273438	-119.686226
20973.339844	-119.767120
21016.406250	-119.784134
21059.472656	-119.634651
21102.539062	-119.486595
21145.605469	-119.676872
21188.671875	-119.790840
21231.738281	-119.858040
21274.804688	-119.578217
21317.871094	-119.505760
21360.937500	-119.721024
21404.003906	-119.752327
21447.070312	-119.980782
21490.136719	-119.331764
21533.203125	-119.571922
21576.269531	-118.945602
21619.335938	-118.850311
21662.402344	-119.787117
21705.468750	-119.525558
21748.535156	-119.754196
21791.601562	-119.382500
21834.667969	-119.512634
21877.734375	-116.897606
21920.800781	-116.826759
21963.867188	-119.636421
22006.933594	-119.523605
