Frequency (Hz)	Level (dB)
17786.425781	-76.556503
17829.492188	-77.850609
17872.558594	-78.724541
17915.625000	-78.139145
17958.691406	-78.049606
18001.757812	-77.686829
18044.824219	-78.130440
18087.890625	-78.906532
18130.957031	-78.605995
18174.023438	-77.672729
18217.089844	-77.362381
18260.156250	-77.976387
18303.222656	-77.902008
18346.289062	-77.362244
18389.355469	-77.228600
18432.421875	-78.380089
18475.488281	-79.498146
18518.554688	-79.649734
18561.621094	-79.678146
18604.687500	-80.644310
18647.753906	-80.886215
18690.820312	-80.223579
18733.886719	-79.586357
18776.953125	-79.641495
18820.019531	-79.770332
18863.085938	-80.019806
18906.152344	-79.370239
18949.218750	-79.398834
18992.285156	-79.240501
19035.351562	-79.682045
19078.417969	-79.384247
19121.484375	-79.621376
19164.550781	-80.429092
19207.617188	-79.731903
19250.683594	-79.458580
19293.750000	-78.152824
19336.816406	-79.651894
19379.882812	-79.897278
19422.949219	-79.766273
19466.015625	-79.756813
19509.082031	-79.637138
19552.148438	-80.412254
19595.214844	-80.089882
19638.281250	-79.499306
19681.347656	-79.316414
19724.414062	-79.634178
19767.480469	-79.563652
19810.546875	-79.432793
19853.613281	-81.520546
19896.679688	-81.179382
19939.746094	-81.147797
19982.812500	-80.954781
20025.878906	-80.932709
20068.945312	-80.100082
20112.011719	-79.948288
20155.078125	-80.126694
20198.144531	-81.747154
20241.210938	-81.881943
20284.277344	-81.853729
20327.343750	-83.984703
20370.410156	-84.084000
20413.476562	-82.679214
20456.542969	-83.505074
20499.609375	-84.139427
20542.675781	-85.872131
20585.742188	-85.909698
20628.808594	-86.923691
20671.875000	-88.857681
20714.941406	-88.126404
20758.007812	-87.845551
20801.074219	-87.262184
20844.140625	-87.846275
20887.207031	-88.111099
20930.273438	-88.559105
20973.339844	-88.723419
21016.406250	-89.785370
21059.472656	-91.844810
21102.539062	-89.699387
21145.605469	-91.476410
21188.671875	-89.510559
21231.738281	-90.828781
21274.804688	-91.640427
21317.871094	-91.943565
21360.937500	-94.292053
21404.003906	-94.535400
21447.070312	-94.310318
21490.136719	-88.619888
21533.203125	-91.298439
21576.269531	-94.250984
21619.335938	-93.937309
21662.402344	-95.820404
21705.468750	-94.039558
21748.535156	-96.328560
21791.601562	-93.911720
21834.667969	-96.584648
21877.734375	-94.970963
21920.800781	-94.526924
21963.867188	-96.535629
22006.933594	-95.005013
